Month,Date,Voucher No,Voucher Type,Party Name,CV Group,Party Group,Party Location,CITY,Party Order No,Party Order Date,Product Name,DESCRIPTION,Product Group,Category,Product Sub Category,Product Brand,Device Brand,COLOR,Device Model,Billed Qty,Billed Rate,Assessable Value,Landed Rate,Landed Amount,VatCst,Sales Retn Qty,Sales Retn Rate,Sales Retn Amt,Net Amount,GST Tax %,CGST Amt,SGST Amt,IGST Amt,GST Tax Amt,Gross Sale,Net Qty,MRP,Discount,Return Discount,Scheme,Vertical,FY,MOVINGSTATUS,ASM,TYPE,STOCK,MOQ,Docket No,Docket Date,POD,Day,Avg Pur Rate,Godown,Avg Pur Amount
Aug,13-Aug-26,NE/B/02829/26-27,Sales - MH,Cocoblu Retail Limited,Online Stores,Cocoblu,,,1SLIAR7W,13-Aug-26,HKNVS25CCWHT,Novus Kit Single Port Type C Wall Charger 25W with Type C To C Cable MOP 1050/-,Common Accessories,Chargers,Home Power Kit - Novus 25W + C to C Cable,Stuffcool,Commom,White,Universal,17,650.31,11055.27,,,,,,,11055.27,18,994.97,994.97,0,1989.94,"13,045.21",17,1799,,,,Online,2026-2027,,Online,Home Kit,,,by tempo,13-Aug-26,,2026-08-13,259.1775,Bhiwandi1,4406.0175
Aug,13-Aug-26,NE/B/02829/26-27,Sales - MH,Cocoblu Retail Limited,Online Stores,Cocoblu,,,1SLIAR7W,13-Aug-26,ULTIMUS128BLK,Ultimus Universal Fast Car Charger 128W,Common Accessories,Chargers,Ultimus 128W,Stuffcool,Common,Black,Universal,9,1518.1,13662.9,,,,,,,13662.9,18,1229.66,1229.66,0,2459.32,"16,122.22",9,3499,,,,Online,2026-2027,,Online,Car Charger,,,by tempo,13-Aug-26,,2026-08-13,801,Bhiwandi1,7209
Aug,13-Aug-26,NE/B/02831/26-27,Sales - MH,Cocoblu Retail Limited,Online Stores,Cocoblu,,,39VRVKCF,13-Aug-26,PRIMUSBLK,USB4 Cable 1.8Mtr,Common Accessories,Cables,Primus,Stuffcool,Common,Black,Universal,651,465.68,303157.68,,,,,,,303157.68,18,27284.19,27284.19,0,54568.38,"3,57,726.06",651,2999,,,,Online,2026-2027,,Online,Cable,,,by tempo,13-Aug-26,,2026-08-13,483.395,Bhiwandi1,314690.145
Aug,13-Aug-26,NE/B/02831/26-27,Sales - MH,Cocoblu Retail Limited,Online Stores,Cocoblu,,,39VRVKCF,13-Aug-26,QUADPROMAXBLK,Quad  Pro Max 4 In 1 Cable 240W With E-Marker Chip 1.5M,Common Accessories,Cables,Quad Pro Max,Stuffcool,Common,Black,"Universal
",132,508.05,67062.6,,,,,,,67062.6,18,6035.63,6035.63,0,12071.26,"79,133.86",132,3999,,,,Online,2026-2027,,Online,Multi Cable,,,by tempo,13-Aug-26,,2026-08-13,326.9067,Bhiwandi1,43151.6844
Aug,13-Aug-26,NE/B/02831/26-27,Sales - MH,Cocoblu Retail Limited,Online Stores,Cocoblu,,,39VRVKCF,13-Aug-26,PBCLICK10TNM,10000mAh Magnetic Wireless Powerbank,Common Accessories,Powerbank,Click 10,Stuffcool,Common,Titanium,Universal,50,1185.85,59292.5,,,,,,,59292.5,18,5336.33,5336.33,0,10672.66,"69,965.16",50,2999,,,,Online,2026-2027,,Online,Magsafe Powerbank,,,by tempo,13-Aug-26,,2026-08-13,749.8312,Bhiwandi1,37491.56
Aug,13-Aug-26,NE/B/02831/26-27,Sales - MH,Cocoblu Retail Limited,Online Stores,Cocoblu,,,39VRVKCF,13-Aug-26,HKNVS25CCORG,Novus Kit Single Port Type C Wall Charger 25W with Type C To C Cable Orange,Common Accessories,Chargers,Novus 25W Power Kit,Stuffcool,Common,Orange,Universal,50,650.31,32515.5,,,,,,,32515.5,18,2926.4,2926.4,0,5852.8,"38,368.30",50,1799,,,,Online,2026-2027,,Online,Home Kit,,,by tempo,13-Aug-26,,2026-08-13,272.5465,Online,13627.325
Aug,13-Aug-26,NE/B/02831/26-27,Sales - MH,Cocoblu Retail Limited,Online Stores,Cocoblu,,,39VRVKCF,13-Aug-26,WCNVS25CORG,Novus 25W Type C Fast Charger Orange,Common Accessories,Chargers,Novus 25W C,Stuffcool,Common,Orange,Universal,42,433.36,18201.12,,,,,,,18201.12,18,1638.1,1638.1,0,3276.2,"21,477.32",42,1399,,,,Online,2026-2027,,Online,Wall Charger,,,by tempo,13-Aug-26,,2026-08-13,226.2482,Online,9502.4244
Aug,13-Aug-26,NE/B/02831/26-27,Sales - MH,Cocoblu Retail Limited,Online Stores,Cocoblu,,,39VRVKCF,13-Aug-26,WCEMP75SIL,Empire 75W Multiplug GAN Charger with World Travel Adapter,Common Accessories,Chargers,Empire,Stuffcool,Common,Silver,Universal,24,2168.95,52054.8,,,,,,,52054.8,18,4684.93,4684.93,0,9369.86,"61,424.66",24,4799,,,,Online,2026-2027,,Online,Wall Charger,,,by tempo,13-Aug-26,,2026-08-13,1338.1576,Bhiwandi1,32115.7824
Aug,13-Aug-26,NE/B/02831/26-27,Sales - MH,Cocoblu Retail Limited,Online Stores,Cocoblu,,,39VRVKCF,13-Aug-26,PBLUCIDPLUSWHT,10000 mAh Magnetic Wireless Powerbank,Common Accessories,Powerbank,Lucid Plus,Stuffcool,Common,White,Universal,24,1779.07,42697.68,,,,,,,42697.68,18,3842.79,3842.79,0,7685.58,"50,383.26",24,3999,,,,Online,2026-2027,,Online,Magsafe Powerbank,,,by tempo,13-Aug-26,,2026-08-13,769.3101,Bhiwandi1,18463.4424
Aug,13-Aug-26,NE/B/02831/26-27,Sales - MH,Cocoblu Retail Limited,Online Stores,Cocoblu,,,39VRVKCF,13-Aug-26,PBOMNIGOBLK,Omni Go 10000mAh 3 in 1 Magnetic Wireless Powerbank With Type C Cable,Common Accessories,Powerbank,Omni Go,Stuffcool,Common,Black,Universal,23,1441.75,33160.25,,,,,,,33160.25,18,2984.42,2984.42,0,5968.84,"39,129.09",23,2999,,,,Online,2026-2027,,Online,Magsafe Powerbank,,,by tempo,13-Aug-26,,2026-08-13,876.64,Bhiwandi1,20162.72
Aug,13-Aug-26,NE/B/02831/26-27,Sales - MH,Cocoblu Retail Limited,Online Stores,Cocoblu,,,39VRVKCF,13-Aug-26,WCSFC65WSIL,So Far 3 Port Wall Charger 2 C +1 USB A 65W With AC Cord,Common Accessories,Chargers,So Far 65W Charger,Stuffcool,Common,Silver,Universal,18,1518.1,27325.8,,,,,,,27325.8,18,2459.32,2459.32,0,4918.64,"32,244.44",18,3499,,,,Online,2026-2027,,Online,Wall Charger,,,by tempo,13-Aug-26,,2026-08-13,970.45,Bhiwandi1,17468.1
Aug,13-Aug-26,NE/B/02831/26-27,Sales - MH,Cocoblu Retail Limited,Online Stores,Cocoblu,,,39VRVKCF,13-Aug-26,PRIMUS1BLK,Primus Type C to C Cable 240W with E-Marker Chip 1M Black,Common Accessories,Cables,Primus1,Stuffcool,Common,Black,Universal,17,605.3,10290.1,,,,,,,10290.1,18,926.11,926.11,0,1852.22,"12,142.32",17,2699,,,,Online,2026-2027,,Online,Cable,,,by tempo,13-Aug-26,,2026-08-13,379.93,Bhiwandi1,6458.81
Aug,13-Aug-26,NE/B/02831/26-27,Sales - MH,Cocoblu Retail Limited,Online Stores,Cocoblu,,,39VRVKCF,13-Aug-26,WCNMDIIWHT,Nomad II -Multi Port Fast Charger With World Travel Plugs,Common Accessories,Chargers,Multi Port Fast Charger With World Travel Plugs,Stuffcool,Common,White,Universal,16,2168.95,34703.2,,,,,,,34703.2,18,3123.29,3123.29,0,6246.58,"40,949.78",16,4999,,,,Online,2026-2027,,Online,Wall Charger,,,by tempo,13-Aug-26,,2026-08-13,1438.4438,Bhiwandi1,23015.1008
Aug,13-Aug-26,NE/B/02831/26-27,Sales - MH,Cocoblu Retail Limited,Online Stores,Cocoblu,,,39VRVKCF,13-Aug-26,WCNUMEN45PROWHT,Numen 45 Pro Dual Port C+C PD Wall Charger with AVS,Common Accessories,Chargers,Numen 45 Pro,Stuffcool,Common,White,Universal,10,867.25,8672.5,,,,,,,8672.5,18,780.53,780.53,0,1561.06,"10,233.56",10,1999,,,,Online,2026-2027,,Online,Wall Charger,,,by tempo,13-Aug-26,,2026-08-13,542.8955,Bhiwandi1,5428.955
Aug,13-Aug-26,NE/B/02832/26-27,Sales - MH,Cocoblu Retail Limited,Online Stores,Cocoblu,,,4L14E65U,13-Aug-26,PBGIGAMAXGRY,"Giga Max 25,000 mAh QCPD Powerbank With Type C Cable",Common Accessories,Powerbank,Giga Max,Stuffcool,Common,Grey,Universal,396,3284.1,1300503.6,,,,,,,1300503.6,18,117045.32,117045.32,0,234090.64,"15,34,594.24",396,5999,,,,Online,2026-2027,,Online,Laptop Powerbank,,,by tempo,13-Aug-26,,2026-08-13,2145.9899,Bhiwandi1,849812.0004
Aug,13-Aug-26,NE/B/02834/26-27,Sales - MH,Cocoblu Retail Limited,Online Stores,Cocoblu,,,4L14E65U,13-Aug-26,HKNUMEN45CCCWHT,Numen 45 Single Port C PD Wall Charger with AVS with 100W C to C Cable,Common Accessories,Chargers,Numen 45 C to C Kit,Stuffcool,Common,White,Universal,69,921.49,63582.81,,,,,,,63582.81,18,5722.45,5722.45,0,11444.9,"75,027.71",69,1999,,,,Online,2026-2027,,Online,Home Kit,,,by tempo,13-Aug-26,,2026-08-13,514.8358,Bhiwandi1,35523.6702
Aug,13-Aug-26,NE/B/02834/26-27,Sales - MH,Cocoblu Retail Limited,Online Stores,Cocoblu,,,4L14E65U,13-Aug-26,WCSFC65WSIL,So Far 3 Port Wall Charger 2 C +1 USB A 65W With AC Cord,Common Accessories,Chargers,So Far 65W Charger,Stuffcool,Common,Silver,Universal,26,1518.1,39470.6,,,,,,,39470.6,18,3552.35,3552.35,0,7104.7,"46,575.30",26,3499,,,,Online,2026-2027,,Online,Wall Charger,,,by tempo,13-Aug-26,,2026-08-13,970.45,Bhiwandi1,25231.7
Aug,13-Aug-26,NE/B/02834/26-27,Sales - MH,Cocoblu Retail Limited,Online Stores,Cocoblu,,,4L14E65U,13-Aug-26,PBLUCIDPLUSWHT,10000 mAh Magnetic Wireless Powerbank,Common Accessories,Powerbank,Lucid Plus,Stuffcool,Common,White,Universal,9,1779.07,16011.63,,,,,,,16011.63,18,1441.05,1441.05,0,2882.1,"18,893.73",9,3999,,,,Online,2026-2027,,Online,Magsafe Powerbank,,,by tempo,13-Aug-26,,2026-08-13,769.3101,Bhiwandi1,6923.7909
Aug,13-Aug-26,NE/B/02835/26-27,Sales - MH,Cocoblu Retail Limited,Online Stores,Cocoblu,,,6SW5KX8V,13-Aug-26,DUPLOBLK,Duplo 2 In 1 Cable 140W With E-Marker Chip 1.2M,Common Accessories,Cables,2 in 1 Duplo Cable,Stuffcool,Common,Black,Universal,21,698.69,14672.49,,,,,,,14672.49,18,1320.52,1320.52,0,2641.04,"17,313.53",21,1699,,,,Online,2026-2027,,Online,Multi Cable,,,by tempo,13-Aug-26,,2026-08-13,382.475,Bhiwandi1,8031.975
Aug,13-Aug-26,NE/B/02835/26-27,Sales - MH,Cocoblu Retail Limited,Online Stores,Cocoblu,,,6SW5KX8V,13-Aug-26,WCSFC65WSIL,So Far 3 Port Wall Charger 2 C +1 USB A 65W With AC Cord,Common Accessories,Chargers,So Far 65W Charger,Stuffcool,Common,Silver,Universal,16,1518.1,24289.6,,,,,,,24289.6,18,2186.06,2186.06,0,4372.12,"28,661.72",16,3499,,,,Online,2026-2027,,Online,Wall Charger,,,by tempo,13-Aug-26,,2026-08-13,970.45,Bhiwandi1,15527.2
Aug,22-Aug-26,NE/B/03009/26-27,Sales - MH,Cocoblu Retail Limited,Online Stores,Cocoblu,,,1SLIAR7W,22-Aug-26,PBCLICK10TNM,10000mAh Magnetic Wireless Powerbank,Common Accessories,Powerbank,Click 10,Stuffcool,Common,Titanium,Universal,300,1185.85,355755,,,,,,,355755,18,32017.95,32017.95,0,64035.9,"4,19,790.90",300,2999,,,,Online,2026-2027,,Online,Magsafe Powerbank,,,.,22-Aug-26,,2026-08-22,749.8312,Bhiwandi1,224949.36
Aug,22-Aug-26,NE/B/03010/26-27,Sales - MH,Cocoblu Retail Limited,Online Stores,Cocoblu,,,39VRVKCF,22-Aug-26,PBGIGAMAXGRY,"Giga Max 25,000 mAh QCPD Powerbank With Type C Cable",Common Accessories,Powerbank,Giga Max,Stuffcool,Common,Grey,Universal,118,3284.1,387523.8,,,,,,,387523.8,18,34877.14,34877.14,0,69754.28,"4,57,278.08",118,5999,,,,Online,2026-2027,,Online,Laptop Powerbank,,,.,22-Aug-26,,2026-08-22,2145.9899,Bhiwandi1,253226.8082
Aug,22-Aug-26,NE/B/03010/26-27,Sales - MH,Cocoblu Retail Limited,Online Stores,Cocoblu,,,39VRVKCF,22-Aug-26,WCNUMEN65WHT,Numen 65 3 Port Wall Charger 2 Type C-PD + USB A White,Common Accessories,Chargers,Numen 65W,Stuffcool,Common,White,Universal,33,1138.44,37568.52,,,,,,,37568.52,18,3381.17,3381.17,0,6762.34,"44,330.86",33,2499,,,,Online,2026-2027,,Online,Wall Charger,,,.,22-Aug-26,,2026-08-22,572.5901,Online,18895.4733
Aug,22-Aug-26,NE/B/03011/26-27,Sales - MH,Cocoblu Retail Limited,Online Stores,Cocoblu,,,4L14E65U,22-Aug-26,WCNMDIIWHT,Nomad II -Multi Port Fast Charger With World Travel Plugs,Common Accessories,Chargers,Multi Port Fast Charger With World Travel Plugs,Stuffcool,Common,White,Universal,1,2168.95,2168.95,,,,,,,2168.95,18,195.21,195.21,0,390.42,"2,559.37",1,4999,,,,Online,2026-2027,,Online,Wall Charger,,,.,22-Aug-26,,2026-08-22,1438.4438,Online,1438.4438
Aug,22-Aug-26,NE/B/03012/26-27,Sales - MH,Cocoblu Retail Limited,Online Stores,Cocoblu,,,53SMQFHQ,22-Aug-26,WCNUMEN65WHT,Numen 65 3 Port Wall Charger 2 Type C-PD + USB A White,Common Accessories,Chargers,Numen 65W,Stuffcool,Common,White,Universal,85,1138.44,96767.4,,,,,,,96767.4,18,8709.07,8709.07,0,17418.14,"1,14,185.54",85,2499,,,,Online,2026-2027,,Online,Wall Charger,,,.,22-Aug-26,,2026-08-22,572.5901,Bhiwandi1,48670.1585
Aug,22-Aug-26,NE/B/03012/26-27,Sales - MH,Cocoblu Retail Limited,Online Stores,Cocoblu,,,53SMQFHQ,22-Aug-26,PBROAM10WHT,"Roam 10,000 mAh QCPD powerbank",Common Accessories,Powerbank,Roam,Stuffcool,Common,White,Universal,37,889.24,32901.88,,,,,,,32901.88,18,2961.17,2961.17,0,5922.34,"38,824.22",37,2999,,,,Online,2026-2027,,Online,QCPD Powerbank,,,.,22-Aug-26,,2026-08-22,477.03,Bhiwandi1,17650.11
Aug,22-Aug-26,NE/B/03012/26-27,Sales - MH,Cocoblu Retail Limited,Online Stores,Cocoblu,,,53SMQFHQ,22-Aug-26,WCNMDIIWHT,Nomad II -Multi Port Fast Charger With World Travel Plugs,Common Accessories,Chargers,Multi Port Fast Charger With World Travel Plugs,Stuffcool,Common,White,Universal,27,2168.95,58561.65,,,,,,,58561.65,18,5270.55,5270.55,0,10541.1,"69,102.75",27,4999,,,,Online,2026-2027,,Online,Wall Charger,,,.,22-Aug-26,,2026-08-22,1438.4438,Bhiwandi1,38837.9826
Aug,22-Aug-26,NE/B/03013/26-27,Sales - MH,Cocoblu Retail Limited,Online Stores,Cocoblu,,,5OF8HBIC,22-Aug-26,PBGIGAMAXGRY,"Giga Max 25,000 mAh QCPD Powerbank With Type C Cable",Common Accessories,Powerbank,Giga Max,Stuffcool,Common,Grey,Universal,200,3284.1,656820,,,,,,,656820,18,59113.8,59113.8,0,118227.6,"7,75,047.60",200,5999,,,,Online,2026-2027,,Online,Laptop Powerbank,,,.,22-Aug-26,,2026-08-22,2145.9899,Bhiwandi1,429197.98
Aug,22-Aug-26,NE/B/03013/26-27,Sales - MH,Cocoblu Retail Limited,Online Stores,Cocoblu,,,5OF8HBIC,22-Aug-26,WCNUMEN65WHT,Numen 65 3 Port Wall Charger 2 Type C-PD + USB A White,Common Accessories,Chargers,Numen 65W,Stuffcool,Common,White,Universal,101,1138.44,114982.44,,,,,,,114982.44,18,10348.42,10348.42,0,20696.84,"1,35,679.28",101,2499,,,,Online,2026-2027,,Online,Wall Charger,,,.,22-Aug-26,,2026-08-22,572.5901,Bhiwandi1,57831.6001
Aug,22-Aug-26,NE/B/03013/26-27,Sales - MH,Cocoblu Retail Limited,Online Stores,Cocoblu,,,5OF8HBIC,22-Aug-26,PBROAM10WHT,"Roam 10,000 mAh QCPD powerbank",Common Accessories,Powerbank,Roam,Stuffcool,Common,White,Universal,40,889.24,35569.6,,,,,,,35569.6,18,3201.26,3201.26,0,6402.52,"41,972.12",40,2999,,,,Online,2026-2027,,Online,QCPD Powerbank,,,.,22-Aug-26,,2026-08-22,477.03,Bhiwandi1,19081.2
Aug,22-Aug-26,NE/B/03013/26-27,Sales - MH,Cocoblu Retail Limited,Online Stores,Cocoblu,,,5OF8HBIC,22-Aug-26,WCNMDIIWHT,Nomad II -Multi Port Fast Charger With World Travel Plugs,Common Accessories,Chargers,Multi Port Fast Charger With World Travel Plugs,Stuffcool,Common,White,Universal,5,2168.95,10844.75,,,,,,,10844.75,18,976.03,976.03,0,1952.06,"12,796.81",5,4999,,,,Online,2026-2027,,Online,Wall Charger,,,.,22-Aug-26,,2026-08-22,1438.4438,Bhiwandi1,7192.219
Aug,31-Aug-26,NE/B/03200/26-27,Sales - MH,Cocoblu Retail Limited,Online Stores,Cocoblu,,,39VRVKCF,31-Aug-26,WCZENO100WWHT,Zeno 100 3 Port desktop Charger With Retractable Type-C Cable 65W + Type C to C Cable White,Common Accessories,Chargers,Zeno 100W,Stuffcool,Common,White,Universal,1,2168.95,2168.95,,,,,,,2168.95,18,195.21,195.21,0,390.42,"2,559.37",1,4299,,,,Online,2026-2027,,Online,Wall Charger,,,0,1-Sep-26,,2026-08-31,1540.0503,Bhiwandi1,1540.0503
Aug,31-Aug-26,NE/B/03201/26-27,Sales - MH,Cocoblu Retail Limited,Online Stores,Cocoblu,,,53SMQFHQ,31-Aug-26,WCNMDPROSIL,Nomad Pro 140W -Multi Port Fast Charger With World Travel Plugs,Common Accessories,Chargers,Nomad Pro,Stuffcool,Common,Silver,Universal,100,3253.69,325369,,,,,,,325369,18,29283.21,29283.21,0,58566.42,"3,83,935.42",100,6999,,,,Online,2026-2027,,Online,Wall Charger,,,0,1-Sep-26,,2026-08-31,2298.9246,Bhiwandi1,229892.46
Aug,31-Aug-26,NE/B/03201/26-27,Sales - MH,Cocoblu Retail Limited,Online Stores,Cocoblu,,,53SMQFHQ,31-Aug-26,WCNVS25CWHT,Novus 25W Type C Fast Charger,Common Accessories,Chargers,Novus 25W C,Stuffcool,Common,White,Universal,66,433.36,28601.76,,,,,,,28601.76,18,2574.16,2574.16,0,5148.32,"33,750.08",66,1399,,,,Online,2026-2027,,Online,Wall Charger,,,0,1-Sep-26,,2026-08-31,221.7498,Bhiwandi1,14635.4868
Aug,31-Aug-26,NE/B/03201/26-27,Sales - MH,Cocoblu Retail Limited,Online Stores,Cocoblu,,,53SMQFHQ,31-Aug-26,PRIMUS1BLK,Primus Type C to C Cable 240W with E-Marker Chip 1M Black,Common Accessories,Cables,Primus1,Stuffcool,Common,Black,Universal,51,605.3,30870.3,,,,,,,30870.3,18,2778.33,2778.33,0,5556.66,"36,426.96",51,2699,,,,Online,2026-2027,,Online,Cable,,,0,1-Sep-26,,2026-08-31,379.93,Bhiwandi1,19376.43
Aug,31-Aug-26,NE/B/03201/26-27,Sales - MH,Cocoblu Retail Limited,Online Stores,Cocoblu,,,53SMQFHQ,31-Aug-26,HKNVS25CCORG,Novus Kit Single Port Type C Wall Charger 25W with Type C To C Cable Orange,Common Accessories,Chargers,Novus 25W Power Kit,Stuffcool,Common,Orange,Universal,28,650.31,18208.68,,,,,,,18208.68,18,1638.78,1638.78,0,3277.56,"21,486.24",28,1799,,,,Online,2026-2027,,Online,Home Kit,,,0,1-Sep-26,,2026-08-31,272.5465,Online,7631.302
Aug,31-Aug-26,NE/B/03201/26-27,Sales - MH,Cocoblu Retail Limited,Online Stores,Cocoblu,,,53SMQFHQ,31-Aug-26,WCSFC65WSIL,So Far 3 Port Wall Charger 2 C +1 USB A 65W With AC Cord,Common Accessories,Chargers,So Far 65W Charger,Stuffcool,Common,Silver,Universal,18,1518.1,27325.8,,,,,,,27325.8,18,2459.32,2459.32,0,4918.64,"32,244.44",18,3499,,,,Online,2026-2027,,Online,Wall Charger,,,0,1-Sep-26,,2026-08-31,970.45,Bhiwandi1,17468.1
Aug,31-Aug-26,NE/B/03201/26-27,Sales - MH,Cocoblu Retail Limited,Online Stores,Cocoblu,,,53SMQFHQ,31-Aug-26,WCZENO100WWHT,Zeno 100 3 Port desktop Charger With Retractable Type-C Cable 65W + Type C to C Cable White,Common Accessories,Chargers,Zeno 100W,Stuffcool,Common,White,Universal,1,2168.95,2168.95,,,,,,,2168.95,18,195.21,195.21,0,390.42,"2,559.37",1,4299,,,,Online,2026-2027,,Online,Wall Charger,,,0,1-Sep-26,,2026-08-31,1540.0503,Bhiwandi1,1540.0503
Aug,31-Aug-26,NE/B/03202/26-27,Sales - MH,Cocoblu Retail Limited,Online Stores,Cocoblu,,,5OF8HBIC,31-Aug-26,PBGIGAMAXGRY,"Giga Max 25,000 mAh QCPD Powerbank With Type C Cable",Common Accessories,Powerbank,Giga Max,Stuffcool,Common,Grey,Universal,200,3284.1,656820,,,,,,,656820,18,59113.8,59113.8,0,118227.6,"7,75,047.60",200,5999,,,,Online,2026-2027,,Online,Laptop Powerbank,,,0,1-Sep-26,,2026-08-31,2145.9899,Bhiwandi1,429197.98
Aug,31-Aug-26,NE/B/03202/26-27,Sales - MH,Cocoblu Retail Limited,Online Stores,Cocoblu,,,5OF8HBIC,31-Aug-26,PBODINSIL,"Odin 10,000 mAh Magnetic Qi2 Wireless Powerbank With Type C Cable",Common Accessories,Powerbank,ODIN,Stuffcool,Common,Sliver,Universal,100,2382.42,238242,,,,,,,238242,18,21441.78,21441.78,0,42883.56,"2,81,125.56",100,4499,,,,Online,2026-2027,,Online,Magsafe Powerbank,,,0,1-Sep-26,,2026-08-31,1572.6102,Bhiwandi1,157261.02
Aug,31-Aug-26,NE/B/03202/26-27,Sales - MH,Cocoblu Retail Limited,Online Stores,Cocoblu,,,5OF8HBIC,31-Aug-26,WCSFC65WSIL,So Far 3 Port Wall Charger 2 C +1 USB A 65W With AC Cord,Common Accessories,Chargers,So Far 65W Charger,Stuffcool,Common,Silver,Universal,24,1518.1,36434.4,,,,,,,36434.4,18,3279.1,3279.1,0,6558.2,"42,992.60",24,3499,,,,Online,2026-2027,,Online,Wall Charger,,,0,1-Sep-26,,2026-08-31,970.45,Bhiwandi1,23290.8
Aug,31-Aug-26,NE/B/03202/26-27,Sales - MH,Cocoblu Retail Limited,Online Stores,Cocoblu,,,5OF8HBIC,31-Aug-26,WCZENO100WWHT,Zeno 100 3 Port desktop Charger With Retractable Type-C Cable 65W + Type C to C Cable White,Common Accessories,Chargers,Zeno 100W,Stuffcool,Common,White,Universal,1,2168.95,2168.95,,,,,,,2168.95,18,195.21,195.21,0,390.42,"2,559.37",1,4299,,,,Online,2026-2027,,Online,Wall Charger,,,0,1-Sep-26,,2026-08-31,1540.0503,Bhiwandi1,1540.0503
Aug,31-Aug-26,NE/B/03203/26-27,Sales - MH,Cocoblu Retail Limited,Online Stores,Cocoblu,,,8Z6APQQC,31-Aug-26,PBMAJORULTRASIL,65W- 20000 mAh QCPD Powerbank,Common Accessories,Powerbank,"65W- 20000 mAh QCPD Powerbank
","Stuffcool
","Common
","Silver
","Universal
",100,1601.1,160110,,,,,,,160110,18,14409.9,14409.9,0,28819.8,"1,88,929.80",100,4999,,,,Online,2026-2027,,Online,Laptop Powerbank,,,0,1-Sep-26,,2026-08-31,1354.195,Bhiwandi1,135419.5
Aug,31-Aug-26,NE/B/03203/26-27,Sales - MH,Cocoblu Retail Limited,Online Stores,Cocoblu,,,8Z6APQQC,31-Aug-26,WCNUMEN65WHT,Numen 65 3 Port Wall Charger 2 Type C-PD + USB A White,Common Accessories,Chargers,Numen 65W,Stuffcool,Common,White,Universal,150,1138.44,170766,,,,,,,170766,18,15368.94,15368.94,0,30737.88,"2,01,503.88",150,2499,,,,Online,2026-2027,,Online,Wall Charger,,,0,1-Sep-26,,2026-08-31,572.5901,Online,85888.515
Aug,31-Aug-26,NE/B/03203/26-27,Sales - MH,Cocoblu Retail Limited,Online Stores,Cocoblu,,,8Z6APQQC,31-Aug-26,WCNUMEN65CWHT,Numen 65W C Charger With SFC 3.0 & AVS Single C Port,Common Accessories,Chargers,Numen 65 C,Stuffcool,Common,White,Universal,138,867.25,119680.5,,,,,,,119680.5,18,10771.25,10771.25,0,21542.5,"1,41,223.00",138,1999,,,,Online,2026-2027,,Online,Wall Charger,,,0,1-Sep-26,,2026-08-31,528.11,Bhiwandi1,72879.18
Aug,31-Aug-26,NE/B/03203/26-27,Sales - MH,Cocoblu Retail Limited,Online Stores,Cocoblu,,,8Z6APQQC,31-Aug-26,WCNUMEN45PROWHT,Numen 45 Pro Dual Port C+C PD Wall Charger with AVS,Common Accessories,Chargers,Numen 45 Pro,Stuffcool,Common,White,Universal,94,867.25,81521.5,,,,,,,81521.5,18,7336.94,7336.94,0,14673.88,"96,195.38",94,1999,,,,Online,2026-2027,,Online,Wall Charger,,,0,1-Sep-26,,2026-08-31,542.8955,Bhiwandi1,51032.177
Aug,31-Aug-26,NE/B/03203/26-27,Sales - MH,Cocoblu Retail Limited,Online Stores,Cocoblu,,,8Z6APQQC,31-Aug-26,WCNMDIIWHT,Nomad II -Multi Port Fast Charger With World Travel Plugs,Common Accessories,Chargers,Multi Port Fast Charger With World Travel Plugs,Stuffcool,Common,White,Universal,71,2168.95,153995.45,,,,,,,153995.45,18,13859.59,13859.59,0,27719.18,"1,81,714.63",71,4999,,,,Online,2026-2027,,Online,Wall Charger,,,0,1-Sep-26,,2026-08-31,1438.4438,Bhiwandi1,102129.5098
Aug,31-Aug-26,NE/B/03203/26-27,Sales - MH,Cocoblu Retail Limited,Online Stores,Cocoblu,,,8Z6APQQC,31-Aug-26,WCEMP75SIL,Empire 75W Multiplug GAN Charger with World Travel Adapter,Common Accessories,Chargers,Empire,Stuffcool,Common,Silver,Universal,45,2168.95,97602.75,,,,,,,97602.75,18,8784.25,8784.25,0,17568.5,"1,15,171.25",45,4799,,,,Online,2026-2027,,Online,Wall Charger,,,0,1-Sep-26,,2026-08-31,1338.1576,Bhiwandi1,60217.092
Aug,31-Aug-26,NE/B/03203/26-27,Sales - MH,Cocoblu Retail Limited,Online Stores,Cocoblu,,,8Z6APQQC,31-Aug-26,HKNVS25CCBLU,Novus Kit Single Port Type C Wall Charger 25W with Type C To C Cable Blue,Common Accessories,Chargers,Novus 25W Power Kit,Stuffcool,Common,Blue,Universal,14,650.31,9104.34,,,,,,,9104.34,18,819.39,819.39,0,1638.78,"10,743.12",14,1799,,,,Online,2026-2027,,Online,Home Kit,,,0,1-Sep-26,,2026-08-31,272.33,Online,3812.62
Aug,31-Aug-26,NE/B/03203/26-27,Sales - MH,Cocoblu Retail Limited,Online Stores,Cocoblu,,,8Z6APQQC,31-Aug-26,WCZENO100WWHT,Zeno 100 3 Port desktop Charger With Retractable Type-C Cable 65W + Type C to C Cable White,Common Accessories,Chargers,Zeno 100W,Stuffcool,Common,White,Universal,7,2168.95,15182.65,,,,,,,15182.65,18,1366.44,1366.44,0,2732.88,"17,915.53",7,4299,,,,Online,2026-2027,,Online,Wall Charger,,,0,1-Sep-26,,2026-08-31,1540.0503,Bhiwandi1,10780.3521
